index,word,token_count,lemma,phrase_count
574,ɔ̀nt̪ɔ̀t̪ɔ́,2,ant̪-ɛt̪,1
575,ŕlɔ̀ɲɔ̀,19,rlɛɲ,6
576,láɾɛ́,72,âɾò,23
577,ðə́kɔ̀cɔ̀,6,kɛc,2
578,d̪úd̪ɔ̀,45,ðùd̪ɔ̀,19
579,nɛ́lê,29,ɛ́lê,8
580,ŋìbíl,8,ib,1
581,ðádɔ́ŋɔ́níjɔ́,2,adɔŋɔn-ij,1
582,ŋútìðɔ̀,2,utið,1
583,ŋə̀r̀lɛ̀ɲì,6,rlɛɲ,1
584,láɾl̀à,30,aɾl,11
585,ðə́ɲɛ̀làcà,4,ɲɛlac,1
586,lòðà,22,lòðì,8
587,ɛ̀mànáj,6,ɛ̀màn,2
588,ðə̀ŋgə̀lá,10,ðə̀ŋgə̀lá,4
589,ɔ́ðə̀ŋɪ̀nà,21,ɔ̀ðə̀ŋɪ̀nà,3
590,kə́r̀lɛ̀ɲí,29,rlɛɲ,10
591,ŋɔ̂n,69,<CL>ɔ̂n,25
592,kə́nɔ̀nìt̪ɔ̀t̪ɔ́l,5,nɔn-it̪-ɛt̪,2
593,jɔ́,1243,j,493
594,ɔ̀ɽɟɛ̀cìnɔ́,9,ɔɽɟɛc-in,2
595,át̪ú,87,t̪(2),28
596,ɲáŋìŋnú,6,aŋ-in,1
597,lɔ̀ɲɔ̀,26,lɔ̀ɲɔ̀(1),7
598,lɔ̀ɲà,22,lɔ̀ɲɔ̀(1),7
599,ɔ́ɽɟɛ̀cìnɔ̀,12,ɔɽɟɛc-in,5
600,ðìdú,4,id,2
601,kájìnìjɔ̀,4,aj-in-ij,1
602,kákà,168,kákà,82
603,ŋə́kɔ̀t̪ìnɔ̀,2,kɔt̪-in,1
604,t̪ɛ́t̪ɛ̀,5,t̪-ɛt̪,3
605,ld̪ɛ́rlɜ̀lí,4,d̪ɛ́r,2
606,lìdɜ́lló,4,id,2
607,kə̀t̪ú,3,t̪(2),1
608,bùlìjɛ̀cí,6,bul-ij-ɛc,2
609,ŋáwóŋ,6,aw,2
610,kə́ŋàcìnɔ́,4,ŋac-in,2
611,kàjìnìjì,3,aj-in-ij,1
612,r̀lɛ̀ɲí,138,rlɛɲ,53
613,lɛ́ŋgɛ́n,68,lɛŋg,39
614,lɛ́ŋgɜ́lí,6,lɛŋg,3
615,kápɔ́,11,ap,3
616,ɔ̀ráj,13,ɔ̀r,7
617,t̪àwìðì,115,aw-ið,63
618,ɲɔ́ðɔ́,35,ɔð,7
619,jáŋcí,9,aŋc,3
620,kàɾɔ́ŋ,2,aɾ,1
621,ámɛ̀ɾðɔ́,2,mɛɾð,1
622,áɽó,118,aɽ,44
623,jáɾɔ́jɛ́,8,aɾ,4
624,jə̀ðɔ́jɛ́,2,ð,1
625,kàɾó,76,kaɾ,41
626,ŋà,1467,ŋgá,618
627,mɛ̀ɾðá,4,mɛɾð,2
628,ágàgɛ́,51,ŋgá,27
629,làŋìðàt̪ɔ́,5,aŋ-ið-at̪,1
630,ùnɜ̀lír,10,ùn,5
631,níjɔ̀,24,n-ij,10
632,ùlùŋú,72,ùlùŋú,23
633,ŋùbút̪ú,12,lùbút̪ú,3
634,kə̀pìðú,2,p-ið,1
635,jɛ́ɾɔ̀ðìt̪ɔ́,3,ɾɔð-it̪,1
636,lɛ́ŋgáj,14,lɛŋg,6
637,ŋúcɔ́,104,lúcɔ́,49
638,kìdáŋágɛ́,9,id,6
639,gɛ́nɛ̀,12,<CL>ɛ́nɛ̀,5
640,kàŋíŋì,10,aŋ,4
641,káŋíŋí,20,aŋ,12
642,pɔ̀,41,p,21
643,ɾɔ́ðɛ̀,2,ɾɔð,1
644,pít̪ɔ̀,6,p-it̪,2
645,wáɛ́n,16,wa,7
646,újə́lɛ́,9,ùjɛ̀l,2
647,úɽìðàt̪à,3,uɽið-at̪,2
648,ávàn,37,àvàn,16
649,kàŋú,161,aŋ,77
650,ŋə́nɛ̀ðɔ́l,11,nɛð,7
651,káŋú,38,aŋ,18
652,ðɔ́ndà,24,ðɔ̀ndɔ̀,16
653,kə̀t̪ɔ̀t̪ɔ́,6,t̪-ɛt̪,3
654,ŋə́kàɾó,6,kaɾ,3
655,ŋípíjɔ́,16,lípíjɔ́,4
656,ðɔ̀ndɔ̀,9,ðɔ̀ndɔ̀,4
657,ðə̀ŋàcìnɔ́,3,ŋac-in,1
658,lə̀ré,58,lə̀ré,17
659,nìjɔ̀,48,ìjɔ̀,16
660,ágáŋɛ̂,24,ŋgá,10
661,ŋgátɛ́,59,ŋgá,17
662,ŋgéɲár,7,ŋgá,2
663,jáló,17,ŋgá,7
664,áò,39,áò,28
665,ŋùrì,19,ur,8
666,íjɔ̀,180,ðìjɔ̀,66
667,lə̀və̀lɛ̀cì,7,vəlɛc,1
668,lɔ́mɔ̀,47,lɔ̀mɔ̀,23
669,kúɽcɜ́l,6,uɽc,3
670,lùrì,20,ur,8
671,ŋúrɔ̀,10,ur,3
672,ŋúrì,5,ur,3
673,lə̀vàɾà,7,vaɾ,3
674,vɜ́ɽɛ́cí,5,vɜɽ-ɛc,1
675,ɲɛ́n,94,ŋɛ́n,38
676,ɲájɛ̀ðàt̪ɔ́,6,jɛð-at̪,1
677,ìmbɽá,5,ìmbɽá,2
678,várát̪ɔ́,7,var-at̪,1
679,vɔ̀ɽɔ̀cɔ́,4,vɜɽ-ɛc,1
680,áŋt̪ɔ́ú,61,t̪,21
681,lə̀r̀lɛ̀ɲì,6,rlɛɲ,1
682,lə̀vɜ̀ɽì,7,vɜɽ,2
683,lùrnɔ̀,392,ùrnɔ̀,137
684,ðɛ́nɛ̀,14,<CL>ɛ́nɛ̀,3
685,jèðìŋnú,24,eðin,8
686,ńɔ́,61,n,29
687,ðápà,19,ap,5
688,nə̀və̀lɛ̀ðà,2,vəlɛð,1
689,láwó,14,aw,3
690,lə̀və̀lɛ̀ðɔ́lɔ́ŋú,7,vəlɛð,2
691,ɲàjɔ́,6,j,3
692,néɲâ,5,ŋgá,2
693,àpá,8,ap,5
694,ìndɔ̀,36,ìndò,16
695,t̪àɽà,3,aɽ,2
696,jábr̀à,2,abr,1
697,ŋə̀mt̪ɛ́ɾɛ́,16,ŋə̀mt̪ɛ́ɾɛ́,8
698,ápɔ́,41,p,14
699,kéɲár,7,ŋgá,3
700,jɛ́ĺ,3,ŋgá,2
701,ŋávt̪ɔ́,6,avt̪,2
702,ðíjà,45,ij,18
703,t̪áŋìjɔ̀,6,aŋ-ij,4
704,ŋóðà,7,lòðì,5
705,ðə̀gʊ̀bʊ́lɔ̀,6,ðə̀gʊ̀bʊ̂l,2
706,lèdéɲá,13,lèdé,4
707,nál,91,ŋgá,40
708,mánì,5,man,4
709,lɔ̀dɔ́,5,ɔd,3
710,làló,22,ŋgá,12
711,léŋt̪à,3,leŋt̪,1
712,àɟà,18,àɟà,10
713,ɛ́léɲɛ́,11,ɛ́lê,3
714,lálló,10,ŋgá,3
715,d̪úɾɔ́,17,d̪uɾ,6
716,ní,391,ní,187
717,jápà,7,ap,2
718,ɲàláŋâ,4,ŋgá,2
719,làlló,16,ŋgá,2
720,jàl,27,ŋgá,13
721,t̪ɔ́,2748,t̪,1110
722,áɔ̀nt̪ɔ́,11,ant̪,3
723,gɛ́,677,<CL>ɛ́(1),296
724,lɔ́mɔ́n,18,lɔ́mɔ́n,9
725,lɛ́nɛ̀,18,<CL>ɛ́nɛ̀,8
726,míɲàt̪ɛ̀,12,miɲ-at̪,6
727,núr,26,nǔr,10
728,lɔ̀ɽìðì,3,ɔɽ-ið,1
729,bàcʊ̂m,70,bàcʊ̂m,30
730,níðú,6,ɜ̀ðú,2
731,və́lɛ̀ðàt̪ɔ́,32,vəlɛð-at̪,9
732,lə́vàvɾì,7,lə̀vàvɾì,3
733,kə́ðìɲɔ́,26,ðiɲ(1),7
734,jɛ̀ĺ,6,ŋgá,2
735,káɾŋú,4,aɾ,1
736,ɲàbùðɔ́,11,abuð,5
737,káɾcí,5,kaɾc,2
738,lə́bú,23,lə̀bú,7
739,láŋúl,31,aŋ,6
740,dòɾèɲà,15,dòɾè,5
741,lápɔ́,23,ap,7
742,àɽá,150,aɽ,44
743,ábùðɔ́,14,abuð,4
744,bácʊ́mɛ́,9,bàcʊ̂m,3
745,lùt̪à,6,ut̪,4
746,nít̪ɔ́,9,n-it̪,4
747,t̪ɜ̀díŋ,3,ɜd,1
748,nɔ̂n,23,<CL>ɔ̂n,12
749,və́lɛ̀ðɛ̀ŕ,51,vəlɛð,17
750,ðɜ́ríbì,8,ðɜ̀ríbì,4
751,ðɔ́ɽiŋ̀t̪úl,6,ɔɽ-it̪,2
752,lə̀vàvɾì,47,lə̀vàvɾì,20
753,dɔ̀ŋðɔ́,121,dɔŋð,42
754,t̪ə́mànàt̪à,4,man-at̪,2
755,lə̀və̀lɛ̀ðáɲâl,15,vəlɛð,1
756,ðə́və̀lɛ̀ðɔ́,47,vəlɛð,18
757,kə̀bùlìjí,42,bulij,12
758,ðɔ́mɔ̀cɔ̀,12,ðɔ̀mɔ̀cɔ̀,3
759,lə́dɔ̀ŋðɔ́,3,dɔŋð,2
760,nùjɛ̀l,16,ùjɛ̀l,7
761,nàlðàlgarájɛ́,6,ðàlgàrâj,2
762,láŋàt̪ìt̪ɔ̀,6,aŋ-at̪-it̪,2
763,óɾà,47,àɾò,28
764,nàt̪ùɟáì,4,àt̪ùɟâj,1
765,nàðàlgàrâj,3,ðàlgàrâj,1
766,t̪ìjɔ́l,8,ij,3
767,édɔ̀ɽɔ̀,132,ðə̀ðɛ̀ɽì,51
768,lámìɲí,6,amiɲ,2
769,ðə́və́lɛ́ðá,21,vəlɛð,7
770,lèdé,33,lèdé,10
771,kə́ǹà,10,n,6
772,lúmɔ́n,11,lúmɔ́n,9
773,àbùðá,7,abuð,2
774,ɲáŋgɔ̂,40,ɲáŋgɔ̂,13
775,ábùðà,31,abuð,10
776,úɽcàcìjɔ̀,4,uɽc-ac-ij,3
777,ŋɔ̀ɾɛ̀,20,ɔɾ,11
778,ŋàɾà,6,aɾ,3
779,nàvɟìgɛ́,11,àvɟìgɛ́,3
780,kə̀bùlìjíŋì,8,bulij,2
781,ŋùdòɾè,10,dòɾè,3
782,ídɔ̀t̪ɔ́,8,id-ɛt̪,5
783,nàŋnò,27,àŋnɔ̀,12
784,láŋìŋnú,6,aŋ-in,1
785,rɛt̪áj,5,ɛt̪,2
786,lɔ́ɽàt̪ɛ̀,16,ɔɽ-at̪,3
787,kʊ́mbʊ̀r,13,kʊ́mbʊ̀r,2
788,áɾĺɔ́,3,aɾl,1
789,rùŋɔ́,14,ruŋ,6
790,ɛ̀mànàló,9,ɛ̀màn,5
791,kàɾá,11,kaɾ,5
792,lábùðà,6,abuð,2
793,láɽó,3,aɽ,1
794,nàré,70,àré,25
795,ðə̀rnà,11,ðə̀rnà,3
796,èrnà,16,ðə̀rnà,5
797,kíjà,19,ij,11
798,ɲàlàŋâ,11,ŋgá,2
799,rɛt̪ɛ́n,7,ɛt̪,3
800,írɔ́,36,dìjɔ́,15
801,ðɛ́t̪ɛ́n,19,ɛt̪,7
802,ɛ́ðɛ́n,9,ɛ́<CL>ɛ́n,3
803,íŋgàŋâ,5,ŋgá,2
804,káɾó,23,kaɾ,11
805,ŋɔ́ɽàt̪ɔ́,3,ɔɽ-at̪,1
806,líjɔ́,26,ij,10
807,ɛ̀màðɛ́n,9,ɛ̀màð,5
808,ɾɔ́ðàt̪à,2,ɾɔð-at̪,1
809,lə̀kɔ̀t̪ɔ̀t̪ɔ́,2,kɔt̪-ɔt̪,1
810,ìbɔ́,16,ib,10
811,ŋɔ́ɽàt̪átɛ́,2,ɔɽ-at̪,1
812,lɔ́ɽɛ̀,5,ɔɽ,2
813,t̪ə̀mànì,34,man,17
814,làŋâ,19,ŋgá,5
815,ɔ́ɽìt̪ɛ̀,21,ɔɽ-it̪,5
816,kɔ́t̪ɔ̀t̪à,6,kɔt̪-ɔt̪,4
817,ɾ́làndá,3,ɾland,1
818,ɛ́nɛ́n,15,ɛ́<CL>ɛ́n,8
819,lə̀r̀dɔ́,4,rd,1
820,áŋú,196,aŋ,80
821,nɔ̀ŋnɔ̀,20,nɔ̀ŋnɔ̀,8
822,bùlú,15,bul,7
823,lìɟí,179,ùɟí,76
824,ŋàɽà,77,aɽ,38
825,ùdí,174,ud,87
826,ðúɽì,62,ðuɽ,29
827,ɔ́dà,33,ɔd,12
828,və̀lɛ̀cìðú,2,vəlɛc-ið,1
829,və́lɛ̀cíŕ,3,vəlɛc,1
830,àpìnìjí,2,ap-in-ij,1
831,ðə́kə̀lcà,8,kəlc,3
832,kéɲà,11,keɲ,5
833,ŋɛ̀,133,ŋgá,57
834,ábúðɔ́,8,abuð,4
835,lìnd̪ɔ̀t̪ɔ́,4,ind̪ɛt̪,1
836,índ̪ɛ̀t̪ɛ̀,6,ind̪ɛt̪,3
837,ɛ̀là,282,ɛ̀là(1),95
838,lámìɲì,5,amiɲ,1
839,ádɔ̀ŋɔ̀nɛ̀,19,adɔŋɔn,10
840,ŋə̀nɔ̀nìnɔ́,5,nɔn-in,3
841,lìðɔ́,12,ið,6
842,úd̪ɔ̀,56,ud̪,24
843,kə̀lə̀ŋìt̪ɔ́,8,ləŋ-it̪,7
844,ápìjɔ̀,10,ap-ij,3
845,ɔ́ɾɛ̀,35,ɔɾ,16
846,ŕŋɔ̀,40,r̀ŋɔ̀,19
847,ùd̪ɔ́,29,ud̪,14
848,pínìjɔ̀,3,p-in-ij,1
849,lámìɲà,13,amiɲ,4
850,lánt̪ɛ̀,3,ant̪,1
851,úrmùðɔ̀,16,urmuð,5
852,jɛ́kàɾìt̪ɔ́,3,kaɾ-it̪,1
853,áɽàŋgár,17,àɽàŋgár,9
854,míɲɛ̀,4,miɲ,2
855,lə̀bùlìjí,11,bulij,3
856,ðɔ́mɔ̀cà,40,ðɔ̀mɔ̀cɔ̀,15
857,lɜ̀dí,9,ɜd,2
858,ɾ́làndìt̪ɔ̀,4,ɾland-it̪,1
859,ár̀nɔ́ŋú,33,rn,11
860,lɔ́t̪ɔ́,10,lɔ̀t̪ɔ́,4
861,lábr̀t̪ɛ̀,2,abrt̪,1
862,ŋɔ̀ɽíŋgɔ́,34,ŋɔ̀ɽíŋgɔ́,14
863,jɛ́r̀lɛ̀ɲìnɔ́,9,rlɛɲ-in,3
864,lə̀ŋàcí,21,ŋac,9
865,ŋgáŋâ,68,ŋgá,31
866,ɔ̀ŋcɔ̀,3,aŋc,1
867,ŋgáŋɛ̂,27,ŋgá,8
868,àŋnɔ̀,63,àŋnɔ̀,21
869,ámácí,19,amac,3
870,ŋgà,92,ŋgá,34
871,lɔ́dɔ́,4,ɔd,1
872,índ̪ɔ́t̪ɔ́,7,ind̪ɛt̪,2
873,lɔ́dà,3,ɔd,1
874,mɛ̀ðɔ́,16,mɛð,6
875,lə̀kɔ̀t̪ìnɔ́,7,kɔt̪-in,3
876,ɲàɽíŋgó,11,ŋɔ̀ɽíŋgɔ́,6
877,ðɔ́,2136,ð,802
878,ðə́kàɾó,3,kaɾ,1
879,làwólɛ́,3,aw,1
880,úrmúðɔ́,8,urmuð,2
881,lìjìnɔ́,19,ij-in,8
882,ìðɔ́,66,ið,24
883,kíðìnɔ́,2,ið-in,1
884,ŋə́kàɾàt̪ɔ́l,7,kaɾ-at̪,3
885,áɾá,30,aɾ,12
886,rámɔ̀nɛ̀t̪ɛ̀,4,amɔn-ɛt̪,3
887,t̪àbùðɔ́l,2,abuð,1
888,lìt̪ə̀ɾɔ́,27,ìt̪ə̀ɾɔ́,9
889,lɔ̀n,20,lɔ̀n,11
890,líjà,17,ij,5
891,ìjɔ́,828,ij,318
892,kàŋìt̪ɔ́,9,aŋ-it̪,5
893,ɜ́dí,19,ɜd,5
894,ðàbr̀à,3,abr,1
895,ŋàŋìt̪ɔ́l,2,aŋ-it̪,1
896,ɔ̀ɽìt̪ɔ́,5,ɔɽ-it̪,4
897,káló,6,ŋgá,4
898,mɛ́ðà,11,mɛð,3
899,t̪ə̀vɔ́,53,t̪əv,9
900,ávə̀là,30,avəl,9
901,ðə́pɔ́,10,p,5
902,ɲálà,11,ŋgá,4
903,jə̀mɛ̀ɾðɔ́,8,mɛɾð,5
904,jìtàn,8,itan,3
905,àɽàŋgár,42,àɽàŋgár,18
906,t̪íjáló,7,ij,3
907,kátɛ́,19,ŋgá,9
908,áŋìnɛ̀,10,aŋ-in,4
909,ágà,74,ŋgá,34
910,nìcɔ́lɔ̀,6,ŋ̀cɔ́lɔ̀,3
911,kɔ́t̪ìnɔ̀,11,kɔt̪-in,3
912,jɛ̀,203,"ŋgá, j",93
913,ɲàɽà,8,aɽ,3
914,lə́t̪ə̀vɛ̀,5,t̪əv,1
915,jájɛ̀,7,jaj,4
916,bíɽɔ́,10,biɽ,4
917,vr̀ðìðú,7,vrð-ið,2
918,ðɔ́ðɔ́,2,ɔð,1
919,və́lɛ̀ðá,95,vəlɛð,31
920,ŕnà,8,rn,7
921,ðíjɛ́,2,ðî,2
922,rə̀m̀à,1,m,1
923,várì,12,var,7
924,úðɔ́,35,úðɔ́,16
925,álà,25,ŋgá,16
926,ŕɔ́ŕ,2,r,2
927,ɲàlà,21,ŋgá,7
928,ávt̪ɔ́,34,avt̪,12
929,ðə̀ɾɔ̀vɛ́,4,ðə̀ɾɔ́v,2
930,ásá,61,ásá,34
931,t̪ə́və̀lɛ̀ðɛ́ŋì,2,vəlɛð,1
932,ŋə́r̀nà,9,rn,9
933,mánà,45,man,29
934,ðíd̪í,3,ðíd̪í,2
935,lə́t̪ə̀vɔ́ŕ,1,t̪əv,1
936,lə́t̪átɛ́ŕ,9,t̪(2),4
937,lə̀t̪átɛ́ŕ,1,t̪(2),1
938,ŋə́t̪ə̀và,1,t̪əv,1
939,jə̀t̪ə̀và,8,t̪əv,3
940,t̪ìðìt̪ɔ́,1,ið-it̪,1
941,kéðìnìt̪ɔ́,3,eðin-it̪,2
942,ávə̀làŕ,6,avəl,2
943,ŋìjìnɔ̀,3,ij-in,1
944,jə́t̪ə̀vìnɔ́,3,t̪əv-in,1
945,t̪ə́vìnɔ̀,7,t̪əv-in,2
946,càt̪á,17,càt̪á,10
947,t̪àɾɔ́ŋt̪ɛ́,5,aɾ,2
948,kàɾɔ́,38,aɾ,26
949,kíðìnìt̪ɔ́,1,ið-in-it̪,1
950,jàɾà,3,aɾ,3
951,nùn,19,òn,8
952,kə́və̀lɛ̀ðɔ́gɛ́,2,vəlɛð,2
953,ɲálátɛ́l,3,ŋgá,1
954,ðə́t̪ə̀và,8,t̪əv,2
955,jə̀r̀nà,1,rn,1
956,jɛ́,259,ŋgá,136
957,jɛ́r̀ɔ́,3,r,3
958,nɜ̀nì,4,ɜ̀nì,3
959,lə́mbrá,1,lɛ̀mbré,1
960,lɛ́mbré,1,lɛ̀mbré,1
961,nɜ́nì,1,ɜ̀nì,1
962,ùɟí,51,ùɟí,27
963,jə̀kɔ̀t̪ìnɔ́,2,kɔt̪-in,2
964,íjàŕ,2,ij,2
965,álátɛ́l,4,ŋgá,2
966,làvə̀là,6,avəl,2
967,ɲàlátɛ́l,4,ŋgá,2
968,ŋìcɔ́lɔ̀,6,ŋ̀cɔ́lɔ̀,3
969,ŋòɽón,11,ŋòɽón,3
970,ɲòɽón,4,ŋòɽón,2
971,t̪ə̀vá,4,t̪əv,3
972,nácám,1,ácám,1
973,ácámá,2,ácám,1
974,ðé,61,ðé,23
975,ré,204,ðé,78
976,nɛ̀bɛ̀,6,ɛ̀bɛ̀,2
977,làjà,8,aj,2
978,ðùɽú,23,ðùɽú,13
979,ŋíðɛ̀,77,ið,36
980,ŋâl,65,ŋgá,31
981,ðɛ̀,1848,"ð, ŋgá",768
982,kàðə́və́lêðà,1,kàðə́və́lêðà,1
983,rô,7,ðô,4
984,kńnà,24,kńnà,15
985,àɾɔ́,112,aɾ,60
986,áɾò,68,àɾò,20
987,ðô,22,ðô,8
988,jɛ̀rdó,8,ɛrd,2
989,ráwáɲà,5,aw,1
990,ðàmàcà,2,amac,1
991,ràmàcà,2,amac,1
992,ðə̀kàɾó,4,kaɾ,3
993,kápátɛ́,3,ap,2
994,èðɔ̀ŋɔ̀,7,èðɔ̀ŋ,6
995,kə́r̀à,4,r,3
996,ìðɔ̀t̪ɔ́,16,ið-ɛt̪,10
997,nàɽàŋgár,10,àɽàŋgár,4
998,nídáló,4,id,1
999,t̪ə́vìnɛ̀,15,t̪əv-in,6
1000,írdɔ́,20,írdɔ́,9
1001,ɲá,1257,ŋgá,524
1002,ŋìðìnìt̪ɔ́,2,ið-in-it̪,1
1003,ŋìjɔ́l,5,ij,4
1004,dɔ́ŋðà,29,dɔŋð,12
1005,dɔ́ŋðàt̪ɛ̀,6,dɔŋð-at̪,2
1006,lʊ́tú,3,lʊ̀tú,1
1007,dɔ́ŋðɔ́,5,dɔŋð,2
1008,lùrìjɔ̀,5,ur-ij,2
1009,kə́və̀lɛ̀ðà,8,vəlɛð,4
1010,káŋìt̪ɔ́,19,aŋ-it̪,7
1011,kúrŋú,7,ur,3
1012,pɛ́t̪ɛ̀ŕ,5,p-ɛt̪,2
1013,kə̀dɔ̀ŋðɔ́,5,dɔŋð,5
1014,ápà,112,ap,45
1015,áɔ̀mɔ̀nɔ́,5,amɔn,3
1016,óɾɛ́,20,âɾò,6
1017,vɾáðà,13,vɾað,7
1018,d̪ùd̪ɔ̀,22,ðùd̪ɔ̀,11
1019,ðùd̪ɔ̀,4,ud̪,2
1020,vɾàðɔ́,18,vɾað,9
1021,ðʊ́vɛ́,7,ðù,4
1022,rʊ́vɛ́,6,ðù,4
1023,lə̀mɛ̀ðɔ́,10,mɛð,4
1024,t̪ɔ̀,539,t̪,241
1025,ðít̪ɔ̀,3,ð-it̪,2
1026,ɽót̪à,2,ɽot̪,1
1027,rɔ̀mɔ̀cà,6,ðɔ̀mɔ̀cɔ̀,3
1028,nɔ́nɛ̀,20,nɔn,8
1029,àvə̀lá,5,avəl,3
1030,návlà,2,àvàlà,1
1031,ðúɽú,1,ðùɽú,1
1032,lìjɔ́,45,ij,15
1033,ríjì,2,r-ij,1
1034,nə̀mɛ̀ðɔ́l,2,mɛð,1
1035,lâɾò,125,âɾò,41
1036,lɛ̀,3908,ŋgá,1314
1037,nɔ̀mnɛ́,6,ɔ̀mnɛ́,3
1038,nìcò,2,ico,1
1039,ŋə̀ðɔ́l,1,ð,1
1040,nə̀mìðì,1,m-ið,1
1041,jínɔ̀ŕ,1,j-in,1
1042,nàɽìðú,6,aɽið,1
1043,ŋə́máðɛ́,12,ŋə̀màð,3
1044,áǹɔ́ŋú,5,n,3
1045,jɛ́ùrmùðɔ́,4,urmuð,3
1046,jàŋú,48,aŋ,19
1047,t̪àŋú,23,aŋ,14
1048,ŋùrìjɔ̀,4,ur-ij,2
1049,vɾáðɔ́,3,vɾað,1
1050,kàɾɔ́gɛ́,2,aɾ,2
1051,kàŋúŋ,1,aŋ,1
1052,káŋúŋ,6,aŋ,2
1053,ðéɲáðɛ́,1,ŋgá,1
1054,ɔ́ɽàt̪ɛ̀,26,ɔɽ-at̪,8
1055,kə́lɔ̀ɽàt̪ɛ̀,2,lɔɽ-at̪,2
1056,ðɔ̀ɽɔ́ðɛ́,3,ɔɽ,3
1057,kɛ́ĺ,3,ŋgá,3
1058,ùrɔ́,7,ur,3
1059,ðə̀jɛ̀ðɔ́,3,jɛð,2
1060,jɛ́ðɔ́,2,"ð, jɛð",2
1061,ìbɜ̀lír,3,ìb,3
1062,làjì,4,aj,3
1063,lə̀jàjà,1,jaj,1
1064,lɔ̀ɽɔ́lɛ́,1,ɔɽ,1
1065,ed̪ɔɽɔlɛdel,1,ed̪ɔɽɔlɛdel,1
1066,èdə̀ɽɔ̀l,27,àdə̀ɽɔ̀l,14
1067,jájìnɔ̀,2,aj-in,1
1068,ŋɔ̀ɽɔ̀t̪ɛ̀,3,ɔɽ-ɔt̪,2
1069,kàmɔ̀nɛ̀,2,amɔn,1
1070,jɔ́mɔ̀nɔ́l,1,amɔn,1
1071,kámɔ̀nìt̪ɔ́,1,amɔn-it̪,1
1072,kɔ́mɔ̀nɔ́,3,amɔn,2
1073,jɔ̀mɔ̀nɔ́l,2,amɔn,1
1074,búlìjɔ̀,9,bulij,4
1075,áfàn,7,áfàn,4
1076,ɲʊ̀mbòɽó,8,ŋʊ̀mbòɽó,3
1077,ɲə̀r̀à,2,r,1
1078,ŋʊ̀mbòɽó,17,ŋʊ̀mbòɽó,6
1079,ŋàɾân,9,làɾân,3
1080,kùmɔ̀ŋt̪ú,4,um-ɛt̪,2
1081,ðìjìðú,2,ð-ij-ið,2
1082,ŋáɾân,4,làɾân,2
1083,nɛ̂,4,ŋgá,3
1084,ðə̀màn,15,ðə̀màn,6
1085,úrɔ̀,59,ur,20
1086,ɲáɽíŋgó,1,ŋɔ̀ɽíŋgɔ́,1
1087,ɲɛ́,160,ŋgá,65
1088,vɾàðá,3,vɾað,1
1089,ðúd̪ɔ̀,5,ud̪,2
1090,lə̀vɾàðɔ́,10,vɾað,5
1091,ðúd̪ɔ́,1,ud̪,1
1092,jɛ́ðà,23,jɛð,15
1093,jɛ̀ðɔ́,17,jɛð,10
1094,t̪ɔ̀ɽɔ́l,7,ɔɽ,3
1095,làdìjà,10,adij,7
1096,ðút̪ú,8,ut̪,6
1097,jàdìjà,5,adij,2
1098,t̪ə̀ǹŋúl,13,n,3
1099,jɛ̀ŕ,4,j,1
1100,jàɾɔ́,11,aɾ,5
1101,ŋàɲà,8,ŋàɲà,7
1102,ðə̀t̪ə̀và,1,t̪əv,1
1103,jɔ̀là,12,ɔla,5
1104,nít̪ə̀lɔ́,3,ìt̪ə̀lɔ́,2
1105,ɔ́ɾìnìjɔ̀,2,ɔɾ-in-ij,1
1106,nìt̪ə̀lɔ́,9,ìt̪ə̀lɔ́,3
1107,ríjɛ́,4,ðî,2
1108,jùɽcà,7,uɽc,2
1109,lɔ́ɾɔ́,5,ɔɾ,2
1110,t̪ɔ̀ŕ,3,t̪,1
1111,kə́t̪ɔ̀ɽɔ́l,4,t̪ɔɽ,1
1112,ŋɔ̀ɲa,23,lɔ̀ɲɔ̀(2),9
1113,ŋə́mànú,3,man,2
1114,lít̪rɛ́,2,ìt̪ə̀ɾɔ́,1
1115,lájà,11,aj,4
1116,jɛ́ðùɽó,4,ðuɽ,2
1117,rə́ɽà,3,ɽa,2
1118,ðɔ̀ðɔ́,2,ɔð,2
1119,ŋùɽùvɔ́,9,lùɽùvɔ́,3
1120,làŋìt̪ɔ́l,3,aŋ-it̪,1
1121,rɛ́,199,ŋgá,84
1122,ðɛ́,650,ŋgá,287
1123,pɔ́,128,p,52
1124,ðábŕá,7,abr,4
1125,ŋə́mt̪ɛ́ɾɛ́,2,ŋə̀mt̪ɛ́ɾɛ́,1
1126,lə̀ðìðó,2,ð-ið,2
1127,búlíjí,9,bulij,1
1128,bùlìjɔ́,5,bulij,1
1129,ɔ́dɔ̀,18,ɜd,10
1130,ɜ̀dí,42,ɜd,21
1131,lə́kàɾàt̪ɔ́l,5,kaɾ-at̪,4
1132,ɔ́dɔ̀ŋɔ̀nɔ́,3,adɔŋɔn,2
1133,ɔ́dɔ́ŋɔ́nɔ́,1,adɔŋɔn,1
1134,lɜ̀dìŋnú,6,ɜd-in,3
1135,lə́dɔ̀ŋðà,15,dɔŋð,5
1136,bùlìjí,63,bulij,19
1137,lə̀d̪ùɾɔ́,14,d̪uɾ,6
1138,lâl,13,ŋgá,3
1139,d̪úɾɔ́t̪ɔ́,2,d̪uɾ-ɛt̪,1
1140,ɛ́lɔ̌,6,ɛ́<CL>ɔ̌,2
